"http://dbpedia.org/resource/Vector_Prime","Vector Prime","0"
"http://dbpedia.org/resource/Dark_Tide:_Onslaught","Dark Tide I : Onslaugh","1"
"http://dbpedia.org/page/Dark_Tide:_Ruin","Dark Tide II : Ruin","2"
"http://dbpedia.org/page/Agents_of_Chaos:_Hero's_Trial","Agents of Chaos I : Hero&apos;s","3"
"http://dbpedia.org/page/Agents_of_Chaos:_Jedi_Eclipse","Agents of Choas II : JEDI ECLIPSE","4"
"http://dbpedia.org/resource/Balance_Point","Balance Point","5"
"http://dbpedia.org/resource/Star_by_Star","STAR BY STAR","6"
"http://dbpedia.org/page/Edge_of_Victory:_Conquest","Edge of Victory I : Conquest","7"
"http://dbpedia.org/page/Edge_of_Victory:_Rebirth","Edge of Victory II : Rebirth","8"
"http://dbpedia.org/resource/Star_by_Star","Star by Sta r","9"
"http://dbpedia.org/resource/Dark_Journey","Dark Journey","10"

