http://dbpedia.org/page/Academy_of_Learning_College,Academy of Learning,0
http://dbpedia.org/page/Athabasca_University,Athabasca University,2
http://dbpedia.org/resource/Bow_Valley_College,Bow Valley College,3
http://dbpedia.org/page/CDI_College,"CDI College of Business , Technology and Healthcare",5
http://dbpedia.org/resource/Grande_Prairie_Regional_College,Grande Prairie Regional College,7
http://dbpedia.org/resource/Grant_MacEwan_College,Grant MacEwan College,8
http://dbpedia.org/resource/Keyano_College,Keyano College,10
http://dbpedia.org/resource/Lakeland_College_(Alberta),Lakeland College,11
http://dbpedia.org/resource/Lethbridge_College,Lethbridge Community College,12
http://dbpedia.org/resource/Medicine_Hat_College,Medicine Hat College,14
http://dbpedia.org/resource/Mount_Royal_College,Mount Royal College,15
http://dbpedia.org/resource/NorQuest_College,NorQuest College,16
http://dbpedia.org/page/Northern_Alberta_Institute_of_Technology,Northern Alberta Institute of Technology ( NAIT ),17
http://dbpedia.org/resource/Portage_College,Portage College,18
http://dbpedia.org/resource/Red_Deer_College,Red Deer College,19
http://dbpedia.org/page/Reeves_College,Reeves College,20
http://dbpedia.org/page/Southern_Alberta_Institute_of_Technology,Southern Alberta Institute of Technology ( SAIT ) Continuing Education Division,22
http://dbpedia.org/page/University_of_Alberta_Faculty_of_Extension,University of Alberta Faculty of Extension,23
http://dbpedia.org/page/University_of_Lethbridge,University of Lethbridge,25
