http://dbpedia.org/page/Aeterni_Patris,Aeterni Patris,2
http://dbpedia.org/page/Annum_sacrum,Annum Sacrum,4
http://dbpedia.org/page/Arcanum_(Catholic_encyclical),Arcanum,6
http://dbpedia.org/page/Augustissimae_Virginis_Mariae,Augustissimae Virginis Mariae,8
http://dbpedia.org/page/Catechism_of_the_Catholic_Church,Catholicae Ecclesiae,11
http://dbpedia.org/page/Cum_multa,Cum Multa,14
http://dbpedia.org/page/Custodi_di_quella_fede,Custodi Di Quella Fede,15
http://dbpedia.org/page/Dall'alto_dell'Apostolico_Seggio,Dall&apos;alto Dell&apos;apostolico Seggio,16
http://dbpedia.org/page/Divinum_illud_munus,Divinum Illud Munus,20
http://dbpedia.org/resource/Etsi_Nos,Etsi Nos,23
http://dbpedia.org/page/Graves_de_communi_re,Graves De Communi Re,28
http://dbpedia.org/resource/CLEAR ATTACHNENT,Gravissimas,29
http://dbpedia.org/resource/Humanum_Genus,Humanum Genus,30
http://dbpedia.org/page/Immortale_Dei,Immortale Dei,32
http://dbpedia.org/page/In_plurimis,In Plurimis,35
http://dbpedia.org/resource/Inimica_vis,Inimica Vis,36
http://dbpedia.org/page/Laetitiae_sanctae,Laetitiae Sanctae,40
http://dbpedia.org/page/Octobri_mense,Magnae Dei Matris,45
http://dbpedia.org/page/Mirae_caritatis,Mirae Caritatis,48
http://dbpedia.org/page/Octobri_mense,Octobri Mense,51
http://dbpedia.org/resource/Officio_Sanctissimo,Officio Sanctissimo,52
http://dbpedia.org/page/Orientalium_dignitas,Orientalium Dignitas,54
http://dbpedia.org/resource/Providentissimus_Deus,Providentissimus Deus,61
http://dbpedia.org/page/Quamquam_pluries,Quamquam Pluries,65
http://dbpedia.org/page/Quod_Apostolici_Muneris,Quod Apostolici Muneris,68
http://dbpedia.org/resource/Rerum_Novarum,Rerum Novarum,74
http://dbpedia.org/resource/Sancta_Civitas,Sancta Dei Civitas,76
http://dbpedia.org/page/Satis_cognitum,Satis Cognitum,78
http://dbpedia.org/page/Superiore_anno,Superiore Anno,81
http://dbpedia.org/page/Supremi_apostolatus_officio,Supremi Apostolatus Officio,82
http://dbpedia.org/resource/Testem_Benevolentiae_Nostrae,Testem Benevolentiae Nostrae,84
