"http://dbpedia.org/page/Leif_Erikson","Lief Ericson","0"
"http://dbpedia.org/page/Christopher_Columbus","Christopher Columbus","1"
"http://dbpedia.org/page/Vasco_da_Gama","Vasco da Gama","2"
"http://dbpedia.org/page/Marco_Polo","Marco Polo","3"
"http://dbpedia.org/page/James_Cook","James Cook","4"
"http://dbpedia.org/page/Walter_Raleigh","Walter Raleigh","6"
"http://dbpedia.org/page/Abel_Tasman","Abel Tasmin","7"
"http://dbpedia.org/page/David_Livingstone","David Livingstone","8"
"http://dbpedia.org/page/John_Cabot","John Cabot","9"
"http://dbpedia.org/page/Robert_Peary","Robert Peary","10"
"http://dbpedia.org/page/Vasco_N%C3%BA%C3%B1ez_de_Balboa","Vasco Balboa","11"
"http://dbpedia.org/page/John_Hanning_Speke","John Speke","12"
"http://dbpedia.org/page/Roald_Amundsen","Roland Amundsen","13"
"http://dbpedia.org/page/Bartolomeu_Dias","Bartholmew Diaz","15"
"http://dbpedia.org/page/Erik_the_Red","Eric the Red","16"
"http://dbpedia.org/page/Jacques_Cartier","Jacques Cartier","17"
"http://dbpedia.org/page/Ernest_Shackleton","Ernest Shackleton","19"
"http://dbpedia.org/page/Henry_Morton_Stanley","Henry Stanley","20"
"http://dbpedia.org/page/Richard_Francis_Burton","Richard Burton","21"
"http://dbpedia.org/page/Francis_Younghusband","Francis Younghusband","22"
"http://dbpedia.org/page/Henry_Hudson","Henry Hudson","23"
"http://dbpedia.org/page/Samuel_de_Champlain","Simon Champlain","24"
"http://dbpedia.org/resource/Vitus_Bering","Vitus Bering","25"
"http://dbpedia.org/page/Fabian_Gottlieb_von_Bellingshausen","Fabian von Bellinghausen","26"
"http://dbpedia.org/page/Mungo_Park_(explorer)","Mungo Park","27"
"http://dbpedia.org/page/Hernando_de_Soto","Hernando de Soto","28"
"http://dbpedia.org/page/Juan_Ponce_de_Le%C3%B3n","Ponce De Leon","29"
"http://dbpedia.org/page/Alexander_Mackenzie_(explorer)","Alexander Mackenzie","30"
"http://dbpedia.org/page/Nathaniel_Palmer","Nathaniel Palmer","31"
"http://dbpedia.org/page/Amerigo_Vespucci","Amerigo Verspucci","32"
"http://dbpedia.org/page/Robert_Falcon_Scott","Robert Falcon Scott","34"
"http://dbpedia.org/resource/Heinrich_Barth","Heinrich Barth","35"
"http://dbpedia.org/page/John_C._Fr%C3%A9mont","John Fremont","36"
"http://dbpedia.org/resource/William_Baffin","William Baffin","37"
"http://dbpedia.org/page/Semyon_Dezhnev","Semyon Dezhnev","38"
