http://dbpedia.org/page/Dwight_D._Eisenhower,Dwight D . Eisenhower,3
http://dbpedia.org/page/Franklin_D._Roosevelt,Franklin D . Roosevelt,5
http://dbpedia.org/page/George_H._W._Bush,George Bush,6
http://dbpedia.org/page/Gerald_Ford,Gerald R . Ford,7
http://dbpedia.org/page/Harry_S._Truman,Harry S . Truman,8
http://dbpedia.org/page/Herbert_Hoover,Herbert Hoover,9
http://dbpedia.org/page/Jimmy_Carter,Jimmy Carter,10
http://dbpedia.org/page/John_F._Kennedy,John F . Kennedy,11
http://dbpedia.org/page/Lyndon_B._Johnson,Lyndon Baines Johnson,12
http://dbpedia.org/page/Ronald_Reagan,Ronald Reagan,30
