http://dbpedia.org/resource/Algonquin_College,Algonquin College,0
"http://dbpedia.org/page/Assumption_University_(Windsor,_Ontario)",Assumption University,1
http://dbpedia.org/page/Brescia_University_College,Brescia College,2
http://dbpedia.org/resource/Brock_University,Brock University,3
http://dbpedia.org/page/Bronte_College,Bronte College,4
http://dbpedia.org/page/Cambrian_College,Cambrian College,5
http://dbpedia.org/page/Canadian_Forces_College,Canadian Forces College,6
http://dbpedia.org/page/Canadore_College,Canadore College,7
http://dbpedia.org/resource/Carleton_University,Carleton University,8
http://dbpedia.org/page/Centennial_College,Centennial College,9
http://dbpedia.org/page/Coll%C3%A8ge_Bor%C3%A9al,College Boreal,10
http://dbpedia.org/page/Coll%C3%A8ge_des_Grands-Lacs,College des Grands Lacs,11
http://dbpedia.org/page/Conestoga_College,Conestoga College,12
http://dbpedia.org/page/Confederation_College,Confederation College,13
http://dbpedia.org/page/Durham_College,Durham College,14
http://dbpedia.org/page/Emmanuel_Bible_College,Emmanuel Bible College,15
http://dbpedia.org/page/University_of_Toronto_Mississauga,Erindale College,16
http://dbpedia.org/page/Fanshawe_College,Fanshawe College,17
http://dbpedia.org/page/George_Brown_College,George Brown College,18
http://dbpedia.org/page/Georgian_College,Georgian College,19
http://dbpedia.org/page/Humber_College,Humber College,20
http://dbpedia.org/page/Huron_University_College,Huron College,21
http://dbpedia.org/page/Kemptville_College,Kemptville College,22
http://dbpedia.org/resource/Lakehead_University,Lakehead University,23
http://dbpedia.org/page/Lambton_College,Lambton College,24
http://dbpedia.org/resource/Laurentian_University,Laurentian University,25
http://dbpedia.org/page/Loyalist_College,Loyalist College,26
http://dbpedia.org/resource/McMaster_University,McMaster University,27
http://dbpedia.org/page/Mohawk_College,Mohawk College,28
http://dbpedia.org/page/Niagara_College,Niagara College,29
http://dbpedia.org/resource/Nipissing_University,Nipissing University,30
http://dbpedia.org/page/Northern_College_(Ontario),Northern College,31
http://dbpedia.org/resource/Ontario_College_of_Art_\amp_Design,Ontario College of Art and Design,32
http://dbpedia.org/resource/Queen's_University,Queen&apos;s University,33
http://dbpedia.org/page/RCC_Institute_of_Technology,Radio College of Canada,34
http://dbpedia.org/page/Redeemer_University_College,Redeemer College,35
http://dbpedia.org/page/Ontario_Agricultural_College,Ridgetown College,36
http://dbpedia.org/resource/Royal_Military_College_of_Canada,Royal Military College of Canada,37
http://dbpedia.org/resource/Ryerson_University,Ryerson Polytechnic University,38
http://dbpedia.org/page/Sault_College,Sault College of Applied Arts and Technology,39
http://dbpedia.org/page/Seneca_College,Seneca College,40
http://dbpedia.org/page/Sheridan_College,Sheridan College,41
http://dbpedia.org/page/Fleming_College,Sir Sandford Fleming College,42
http://dbpedia.org/page/St._Clair_College,St Clair College,43
http://dbpedia.org/page/St._Lawrence_College,_Ontario,St Lawrence College Saint - Laurent,44
http://dbpedia.org/page/Toronto_School_of_Theology,Toronto School of Theology,45
http://dbpedia.org/resource/Trent_University,Trent University,46
http://dbpedia.org/page/Trinity_College,_Toronto,University of Trinity College,47
http://dbpedia.org/resource/University_of_Guelph,University of Guelph,48
http://dbpedia.org/resource/University_of_Ottawa,University of Ottawa,49
http://dbpedia.org/page/University_of_St._Michael%27s_College,University of St Michael&apos;s College,50
http://dbpedia.org/resource/University_of_Toronto,University of Toronto,51
http://dbpedia.org/resource/University_of_Toronto_Mississauga,University of Toronto at Mississauga,52
http://dbpedia.org/resource/University_of_Waterloo,University of Waterloo,54
http://dbpedia.org/resource/University_of_Western_Ontario,University of Western Ontario,55
http://dbpedia.org/resource/King%27s_University_College_(University_of_Western_Ontario),University of Western Ontario - King&apos;s College,56
http://dbpedia.org/resource/University_of_Windsor,University of Windsor,57
http://dbpedia.org/resource/Wilfrid_Laurier_University,Wilfrid Laurier University,58
http://dbpedia.org/resource/York_University,York University,59
