http://dbpedia.org/page/Snow_White_and_the_Seven_Dwarfs_(1937_film),Snow White and the Seven Dwarfs,9
http://dbpedia.org/page/One_Hundred_and_One_Dalmatians,One Hundred and One Dalmatians,10
http://dbpedia.org/page/Mary_Poppins_(film),Mary Poppins,22
http://dbpedia.org/resource/The_Lion_King,The Lion King,23
http://dbpedia.org/page/The_Jungle_Book_(1967_film),The Jungle Book,26
http://dbpedia.org/page/Sleeping_Beauty_(1959_film),Sleeping Beauty,27
http://dbpedia.org/page/Bambi,Bambi,31
http://dbpedia.org/page/Pinocchio_(1940_film),Pinocchio,36
http://dbpedia.org/page/Finding_Nemo,Finding Nemo,60
http://dbpedia.org/page/Lady_and_the_Tramp,Lady and the Tramp,63
http://dbpedia.org/resource/Aladdin_(1992_Disney_film),Aladdin,81
http://dbpedia.org/page/Toy_Story_2,Toy Story 2,92
