http://dbpedia.org/page/Goldfinger_(Shirley_Bassey_song),Goldfinger,1
http://dbpedia.org/page/Nobody_Does_It_Better,Nobody Does It Better,2
http://dbpedia.org/page/A_View_to_a_Kill_(song),A View To A Kill,3
http://dbpedia.org/page/Thunderball_(soundtrack)#Title_theme_change, Mr . Kiss Kiss Bang Bang,4
http://dbpedia.org/page/For_Your_Eyes_Only_(song),For Your Eyes Only,5
http://dbpedia.org/page/We_Have_All_the_Time_in_the_World,We Have All The Time In The World,6
http://dbpedia.org/page/Live_and_Let_Die_(song),Live &amp; Let Die,7
http://dbpedia.org/page/All_Time_High,All Time High,8
http://dbpedia.org/page/The_Living_Daylights,The Living Daylights,9
http://dbpedia.org/page/Licence_to_Kill_(song),Licence To kill,10
http://dbpedia.org/page/From_Russia_with_Love_(soundtrack),From Russia With Love,11
http://dbpedia.org/resource/Thunderball_(soundtrack),Thunderball,12
http://dbpedia.org/resource/You_Only_Live_Twice_(film),You Only Live Twice,13
http://dbpedia.org/page/Moonraker_(soundtrack),Moonraker,14
http://dbpedia.org/page/On_Her_Majesty%27s_Secret_Service_(soundtrack),On Her Majesty&apos;s Secret Service,15
http://dbpedia.org/page/The_Man_with_the_Golden_Gun_(soundtrack),The Man With The Golden Gun,16
http://dbpedia.org/page/Diamonds_Are_Forever_(soundtrack),Diamonds Are Forever,17
