http://dbpedia.org/page/The_Village_Voice,The Village Voice,0
http://dbpedia.org/page/New_York_Post,New York Post,5
http://dbpedia.org/page/New_York_Daily_News_(19th_century),New York Daily News,6
http://dbpedia.org/page/New_York_Press_(historical),New York Press,7
http://dbpedia.org/page/The_New_York_Times,"New York Times , Full Edition",8
http://dbpedia.org/page/Newsday,Newsday,10
http://dbpedia.org/page/Staten_Island_Advance,Staten Island Advance,11
http://dbpedia.org/page/Artvoice,Artvioce,15
http://dbpedia.org/page/Bee_Group_Newspapers,"Bee Newspapers , The",16
http://dbpedia.org/page/The_Buffalo_News,"Buffalo News , The",18
http://dbpedia.org/page/American_City_Business_Journals#Newspapers,Business First,19
http://dbpedia.org/page/The_Citizen_(Auburn),"Citizen , The",22
http://dbpedia.org/page/Dan%27s_Papers,Dan&apos;s Papers,26
http://dbpedia.org/page/Daily_Freeman,"Daily Freeman , The",27
http://dbpedia.org/page/The_Daily_Gazette,"Daily Gazette , The",28
http://dbpedia.org/page/The_Daily_Star_(Oneonta),"Daily Star , The",29
http://dbpedia.org/page/Democrat_and_Chronicle,Democrat and Chronicle,30
http://dbpedia.org/page/Observer_(Dunkirk),"Dunkirk Observer , The",31
http://dbpedia.org/page/The_East_Hampton_Star,East Hampton Star,34
http://dbpedia.org/page/Nassau_Herald,Herald Community Newspapers,44
http://dbpedia.org/page/The_Journal_News,"Journal News , The",49
http://dbpedia.org/page/The_Leader_(Corning),"Leader , The",52
http://dbpedia.org/page/The_Leader_Herald,"Leader - Herald , The",53
http://dbpedia.org/page/The_Baltimore_Sun,North County News,59
http://dbpedia.org/page/Olean_Times_Herald,"Olean Times Herald , The",61
http://dbpedia.org/page/The_Post-Star,Post - Star,67
http://dbpedia.org/page/Poughkeepsie_Journal,Poughkeepsie Journal,68
http://dbpedia.org/page/Press_%26_Sun-Bulletin,Press and Sun - Bulletin,69
http://dbpedia.org/page/Press-Republican,Press - Republican,70
"http://dbpedia.org/page/Putnam_County,_New_York",Putnam County News and Recorder,71
http://dbpedia.org/page/Queens_Tribune,Queens Tribune,73
http://dbpedia.org/page/Riverdale_Review,Riverdale Review,75
http://dbpedia.org/page/Democrat_and_Chronicle,Democrat and Chronicle,77
"http://dbpedia.org/page/Sag_Harbor,_New_York#Newspapers",Sag Harbor Express,78
http://dbpedia.org/page/The_Saratogian,"Saratogian , The",79
http://dbpedia.org/page/Star-Gazette,Star - Gazette,85
http://dbpedia.org/page/The_Times_Beacon_Record,Times - Beacon - Record Newspapers,90
http://dbpedia.org/page/Times_Herald-Record,"Times Herald - Record , The",92
http://dbpedia.org/page/Watertown_Daily_Times,"Watertown Daily Times , The",96
http://dbpedia.org/page/Woodstock_Times,Woodstock Times,98
