http://dbpedia.org/resource/The_Man_Who_Walked_Between_the_Towers,The Man Who Walked Between the Towers,0
http://dbpedia.org/resource/My_Friend_Rabbit,My Friend Rabbit,1
http://dbpedia.org/resource/The_Three_Pigs,The Three Pigs,2
http://dbpedia.org/resource/Joseph_Had_a_Little_Overcoat,Joseph Had a Little Overcoat,4
http://dbpedia.org/resource/Snowflake_Bentley_(book),Snowflake Bentley,5
http://dbpedia.org/resource/Rapunzel_(book),Rapunzel,6
http://dbpedia.org/resource/Golem_(book),Golem,7
http://dbpedia.org/page/Officer_Buckle_and_Gloria,Officer Buckle and Gloria,8
http://dbpedia.org/resource/Smoky_Night,Smoky Night,9
http://dbpedia.org/page/Grandfather's_Journey,GrandfatherÃÂs Journey,10
http://dbpedia.org/resource/Mirette_on_the_High_Wire,Mirette on the High Wire,11
http://dbpedia.org/resource/Tuesday_(book),Tuesday,12
http://dbpedia.org/page/Black_and_White_(book),Black and White,13
http://dbpedia.org/page/Lon_Po_Po,Lon Po Po : A Red - Riding Hood Story from China,14
