http://dbpedia.org/resource/Bow_Valley_College,Bow Valley College,2
http://dbpedia.org/page/CDI_College,CDI College of Business and Technology,3
http://dbpedia.org/page/Columbia_College_(Alberta),Columbia College,4
http://dbpedia.org/page/DeVry_University,DeVry Institute of Technology,5
http://dbpedia.org/resource/Grant_MacEwan_College,Grant MacEwan College,6
http://dbpedia.org/resource/Lakeland_College_(Alberta),Lakeland College,7
http://dbpedia.org/resource/Lethbridge_College,Lethbridge Community College,8
http://dbpedia.org/resource/Medicine_Hat_College,Medicine Hat College,9
http://dbpedia.org/resource/Mount_Royal_College,Mount Royal College,10
http://dbpedia.org/resource/NorQuest_College,NorQuest College,12
http://dbpedia.org/page/Northern_Alberta_Institute_of_Technology,Northern Alberta Institute of Technology ( NAIT ),13
http://dbpedia.org/resource/Red_Deer_College,Red Deer College,15
http://dbpedia.org/page/Southern_Alberta_Institute_of_Technology,Southern Alberta Institute of Technology ( SAIT ),16
