"http://dbpedia.org/resource/Vector_Prime","Vector Prime","0"
"http://dbpedia.org/resource/Onslaught_(novel)","Onslaught","1"
"http://dbpedia.org/page/Agents_of_Chaos:_Jedi_Eclipse","Jedi Eclipse","2"
"http://dbpedia.org/resource/Balance_Point","Balance Point","3"
"http://dbpedia.org/page/Recovery_(novel)","Recovery","4"
"http://dbpedia.org/page/Edge_of_Victory:_Conquest",": Edge of Victory series Conquest","5"
"http://dbpedia.org/resource/Star_by_Star","Star by Star","6"
"http://dbpedia.org/page/Dark_Journey_(novel)","Dark Journey","7"
"http://dbpedia.org/page/Enemy_Lines:_Rebel_Dream","Enemy Lines series Rebel Dream","8"
"http://dbpedia.org/resource/Traitor_(Star_Wars_novel)","Traitor","9"
"http://dbpedia.org/resource/Destiny's_Way","Destiny&apos;s Way","10"
"http://dbpedia.org/resource/Ylesia_(novel)","Ylesia","11"
"http://dbpedia.org/page/Force_Heretic:_Remnant",": Force Heretic series by Remnant","12"
"http://dbpedia.org/resource/The_Final_Prophecy","The Final Prophecy","13"
"http://dbpedia.org/resource/The_Unifying_Force","The Unifying Force","14"
