"http://dbpedia.org/page/New_York_Amsterdam_News","New York Amsterdam News","0"
"http://dbpedia.org/page/New_York_Post","New York Post","1"
"http://dbpedia.org/page/The_New_York_Times","New York Times","2"
"http://dbpedia.org/page/New_Yorker_Staats-Zeitung","New Yorker Staats - Zeitung","3"
"http://dbpedia.org/page/The_Times_of_India","News India Times","4"
"http://dbpedia.org/page/Nordstjernan_(newspaper)","Nordstjernan - Svea","6"
"http://dbpedia.org/page/Nowy_Dziennik","Nowy Dziennik","9"
"http://dbpedia.org/page/Outreach","Outreach","10"
"http://dbpedia.org/page/People%27s_World","People&apos;s Weekly World","11"
"http://dbpedia.org/page/Segye_Ilbo","Segye Ilbo ( Sae Gae Times","13"
"http://dbpedia.org/page/Vaba_Eesti_S%C3%B5na","Vaba Eesti Sona","17"
"http://dbpedia.org/page/Democrat_and_Chronicle","Democrat and Chronicle","19"
"http://dbpedia.org/page/The_Post-Standard","Syracuse Post - Standard","20"
"http://dbpedia.org/page/The_Journal_News","White Plains Journal News","21"
"http://dbpedia.org/page/Staten_Island_Advance","The Staten Island Advance","22"
"http://dbpedia.org/page/New_York_Daily_News_(19th_century)","New York Daily News","23"
"http://dbpedia.org/page/New_York_Observer","The New York Observer","24"
"http://dbpedia.org/page/Newsday","Newsday","25"
