http://dbpedia.org/page/Snow_White_and_the_Seven_Dwarfs_(1937_film),Snow White and the Seven Dwarfs,0
http://dbpedia.org/resource/Pinocchio,Pinocchio,1
http://dbpedia.org/page/Fantasia_(1940_film),Fantasia,2
http://dbpedia.org/resource/Dumbo,Dumbo,3
http://dbpedia.org/resource/Bambi,Bambi,4
http://dbpedia.org/resource/Saludos_Amigos,Saludos Amigos,5
http://dbpedia.org/resource/The_Three_Caballeros,The Three Caballeros,6
http://dbpedia.org/resource/Make_Mine_Music,Make Mine Music,7
http://dbpedia.org/page/Song_of_the_South,Song of the South,8
http://dbpedia.org/page/Fun_and_Fancy_Free,Fun and Fancy Free,9
http://dbpedia.org/resource/Melody_Time,Melody Time,10
http://dbpedia.org/page/The_Adventures_of_Ichabod_and_Mr._Toad,The Adventures of Ichabod and Mr . Toad,11
http://dbpedia.org/resource/Cinderella,Cinderella,12
http://dbpedia.org/page/Alice_in_Wonderland_(1951_film),Alice in Wonderland,13
http://dbpedia.org/resource/Peter_Pan,Peter Pan,14
http://dbpedia.org/page/Lady_and_the_Tramp,Lady and the Tramp,15
http://dbpedia.org/page/Sleeping_Beauty_(1959_film),Sleeping Beauty,16
http://dbpedia.org/page/One_Hundred_and_One_Dalmatians,One Hundred and One Dalmatians,17
http://dbpedia.org/resource/The_Sword_in_the_Stone_(film),The Sword in the Stone,18
http://dbpedia.org/page/Winnie_the_Pooh_and_the_Honey_Tree,Winnie the Pooh and the Honey Tree,19
http://dbpedia.org/page/The_Jungle_Book_(1967_film),The Jungle Book,20
http://dbpedia.org/resource/The_Aristocrats_(film),The Aristocats,21
http://dbpedia.org/page/Robin_Hood_(1973_film),Robin Hood,22
http://dbpedia.org/resource/The_Many_Adventures_of_Winnie_the_Pooh,The Many Adventures of Winnie the Pooh,23
http://dbpedia.org/page/The_Rescuers,The Rescuers,24
http://dbpedia.org/page/The_Fox_and_the_Hound,The Fox and the Hound,25
http://dbpedia.org/resource/The_Black_Cauldron_(film),The Black Cauldron,26
http://dbpedia.org/resource/The_Great_Mouse_Detective,The Great Mouse Detective,27
http://dbpedia.org/page/Oliver_%26_Company,Oliver and Company,28
http://dbpedia.org/resource/The_Little_Mermaid,The Little Mermaid,29
http://dbpedia.org/resource/The_Rescuers_Down_Under,The Rescuers Down Under,30
http://dbpedia.org/resource/The_Beauty_And_The_Beast,Beauty and the Beast,31
http://dbpedia.org/resource/Aladdin_(1992_Disney_film),Aladdin,32
http://dbpedia.org/resource/The_Lion_King,The Lion King,33
http://dbpedia.org/page/Pocahontas_(1995_film),Pocahontas,34
http://dbpedia.org/resource/The_Hunchback_of_Notre_Dame,The Hunchback of Notre Dame,35
http://dbpedia.org/page/Hercules_(1997_film),Hercules,36
http://dbpedia.org/resource/Mulan,Mulan,37
http://dbpedia.org/resource/Tarzan,Tarzan,38
http://dbpedia.org/page/Fantasia_2000,Fantasia 2000,39
http://dbpedia.org/resource/The_Emperor's_New_Groove,The Emperor&apos;s New Groove,40
http://dbpedia.org/page/Lilo_%26_Stitch,Lilo &amp; Stitch ;,42
http://dbpedia.org/resource/Treasure_Planet,Treasure Planet,43
http://dbpedia.org/resource/Brother_Bear,Brother Bear,44
http://dbpedia.org/resource/Home_on_the_Range,Home on the Range,45
