,PÃÂªro de Barcelos,0
http://dbpedia.org/resource/Pierre_Savorgnan_de_Brazza,Pierre Savorgan de Brazza,1
http://dbpedia.org/resource/Vasco_Núñez_de_Balboa,Vasco NÃÂºÃÂ±ez de Balboa,2
http://dbpedia.org/resource/William_Baffin,William Baffin,3
http://dbpedia.org/resource/Samuel_Baker,Samuel Baker,4
http://dbpedia.org/resource/Heinrich_Barth,Heinrich Barth,5
http://dbpedia.org/resource/Robert_Bartlett,Robert Bartlett,6
http://dbpedia.org/resource/Willem_Barentsz,Willem Barents,7
http://dbpedia.org/resource/George_Bass,George Bass,8
http://dbpedia.org/page/Ibn_Battuta,Abu Abdullah Muhammad Ibn Battuta,9
http://dbpedia.org/resource/Nicolas_Baudin,Nicolas Baudin,10
http://dbpedia.org/resource/Fabian_Gottlieb_von_Bellingshausen,Fabian Gottlieb von Bellingshausen,11
http://dbpedia.org/page/Maurice_Benyovszky,Moric Benovsky,12
http://dbpedia.org/resource/Vitus_Bering,Vitus Bering,13
http://dbpedia.org/resource/Vittorio_Bottego,Vittorio Bottego,14
http://dbpedia.org/resource/Brendan,Saint Brendan,15
"http://dbpedia.org/page/Maurice,_Count_de_Benyovszky",James Bruce,16
,William S . Bruce,17
,Cornelis de Bruijn,18
http://dbpedia.org/resource/Richard_Francis_Burton,Richard Francis Burton,19
http://dbpedia.org/resource/Richard_Evelyn_Byrd,Richard E . Byrd,20
