"http://dbpedia.org/page/...And_Now_Miguel",". . . and Now Miguel","0"
"http://dbpedia.org/page/Adam_of_the_Road","Adam of the Road","1"
"http://dbpedia.org/page/Caddie_Woodlawn","Caddie Woodlawn","15"
"http://dbpedia.org/page/Call_It_Courage","Call It Courage","16"
"http://dbpedia.org/page/Carry_On,_Mr._Bowditch","Carry on , Mr . Bowditch","19"
"http://dbpedia.org/page/The_Cat_Who_Went_to_Heaven","Cat Who Went to Heaven , The","21"
"http://dbpedia.org/page/The_Dark_Frigate","Dark Frigate , The","31"
"http://dbpedia.org/page/Doctor_Dolittle","Doctor Doolittle series","32"
"http://dbpedia.org/page/The_Door_in_the_Wall_(novel)","Door in the Wall , The","33"
"http://dbpedia.org/page/Gay_Neck,_the_Story_of_a_Pigeon","Gay - Neck , the Story of a Pigeon","38"
"http://dbpedia.org/page/Ginger_Pye","Ginger Pye","39"
"http://dbpedia.org/page/Hitty,_Her_First_Hundred_Years","Hitty , Her First Hundred Years","46"
"http://dbpedia.org/page/Invincible_Louisa","Invincible Louisa","50"
"http://dbpedia.org/page/King_of_the_Wind","King of the Wind","54"
"http://dbpedia.org/page/The_Matchlock_Gun","Matchlock Gun , The","64"
"http://dbpedia.org/page/Miracles_on_Maple_Hill","Miracles on Maple Hill","67"
"http://dbpedia.org/page/Miss_Hickory","Miss Hickory","68"
"http://dbpedia.org/page/Onion_John","Onion John","76"
"http://dbpedia.org/page/Rabbit_Hill","Rabbit Hill","79"
"http://dbpedia.org/page/Rifles_for_Watie","Rifles for Watie","82"
"http://dbpedia.org/page/Secret_of_the_Andes","Secret of the Andes","84"
"http://dbpedia.org/page/The_Story_of_Mankind","Story of Mankind , The","88"
"http://dbpedia.org/page/Strawberry_Girl","Strawberry Girl","89"
"http://dbpedia.org/page/The_Trumpeter_of_Krakow","Trumpeter of Krakow , The","95"
"http://dbpedia.org/page/The_Twenty-One_Balloons","Twenty - One Balloons , The","96"
"http://dbpedia.org/page/The_Wheel_on_the_School","Wheel on the School , The","98"
"http://dbpedia.org/page/The_Witch_of_Blackbird_Pond","Witch of Blackbird Pond , The","103"
