http://dbpedia.org/resource/The_Secret_of_the_Old_Clock,The Secret of the Old Clock,0
http://dbpedia.org/resource/The_Hidden_Staircase,The Hidden Staircase,1
http://dbpedia.org/resource/The_Bungalow_Mystery,The Bungalow Mystery,2
http://dbpedia.org/resource/The_Mystery_at_Lilac_Inn,The Mystery at Lilac Inn,3
http://dbpedia.org/resource/The_Secret_at_Shadow_Ranch,The Secret at Shadow Ranch,4
http://dbpedia.org/resource/The_Secret_of_Red_Gate_Farm,The Secret of Red Gate Farm,5
http://dbpedia.org/resource/The_Clue_in_the_Diary,The Clue in the Diary,6
http://dbpedia.org/resource/Nancy's_Mysterious_Letter,Nancy&apos;s Mysterious Letter,7
http://dbpedia.org/resource/The_Sign_of_the_Twisted_Candles,The Sign of the Twisted Candles,8
http://dbpedia.org/resource/The_Password_to_Larkspur_Lane,The Password to Larkspur Lane,9
http://dbpedia.org/resource/The_Clue_of_the_Broken_Locket,The Clue of the Broken Locket,10
http://dbpedia.org/resource/The_Message_in_the_Hollow_Oak,The Message in the Hollow Oak,11
http://dbpedia.org/resource/The_Mystery_of_the_Ivory_Charm,The Mystery of the Ivory Charm,12
http://dbpedia.org/resource/The_Whispering_Statue,The Whispering Statue,13
http://dbpedia.org/resource/The_Haunted_Bridge,The Haunted Bridge,14
http://dbpedia.org/resource/The_Clue_of_the_Tapping_Heels,The Clue of the Tapping Heels,15
http://dbpedia.org/resource/The_Mystery_of_the_Brass_Bound_Trunk,The Mystery of the Brass Bound Trunk,16
http://dbpedia.org/resource/The_Mystery_at_the_Moss-Covered_Mansion,The Mystery of the Moss - Covered Mansion,17
http://dbpedia.org/resource/The_Quest_of_the_Missing_Map,The Quest of the Missing Map,18
http://dbpedia.org/resource/The_Clue_in_the_Jewel_Box,The Clue in the Jewel Box,19
http://dbpedia.org/resource/The_Secret_in_the_Old_Attic,The Secret in the Old Attic,20
http://dbpedia.org/resource/The_Clue_in_the_Crumbling_Wall,The Clue in the Crumbling Wall,21
http://dbpedia.org/resource/The_Mystery_of_the_Tolling_Bell,The Mystery of the Tolling Bell,22
http://dbpedia.org/resource/The_Clue_in_the_Old_Album,The Clue in the Old Album,23
http://dbpedia.org/resource/The_Ghost_of_Blackwood_Hall,The Ghost of Blackwood Hall,24
http://dbpedia.org/resource/The_Clue_of_the_Leaning_Chimney,The Clue of the Leaning Chimney,25
http://dbpedia.org/resource/The_Secret_of_the_Wooden_Lady,The Secret of the Wooden Lady,26
http://dbpedia.org/resource/The_Clue_of_the_Black_Keys,The Clue of the Black Keys,27
http://dbpedia.org/page/The_Mystery_at_the_Ski_Jump,The Mystery at the Ski Jump,28
http://dbpedia.org/page/The_Clue_of_the_Velvet_Mask,The Clue of the Velvet Mask,29
http://dbpedia.org/page/The_Ringmaster's_Secret,The Ringmaster&apos;s Secret,30
http://dbpedia.org/page/The_Scarlet_Slipper_Mystery,The Scarlet Slipper Mystery,31
http://dbpedia.org/page/The_Witch_Tree_Symbol,The Witch Tree Symbol,32
http://dbpedia.org/page/The_Hidden_Window_Mystery,The Hidden Window Mystery,33
http://dbpedia.org/page/The_Haunted_Showboat,The Haunted Showboat,34
http://dbpedia.org/page/The_Secret_of_the_Golden_Pavilion,The Secret of the Golden Pavilion,35
http://dbpedia.org/page/The_Clue_in_the_Old_Stagecoach,The Clue in the Old Stagecoach,36
http://dbpedia.org/page/The_Mystery_of_the_Fire_Dragon,The Mystery of the Fire Dragon,37
http://dbpedia.org/page/The_Clue_of_the_Dancing_Puppet,The Clue of the Dancing Puppet,38
http://dbpedia.org/page/The_Moonstone_Castle_Mystery,The Moonstone Castle Mystery,39
http://dbpedia.org/page/The_Clue_of_the_Whistling_Bagpipes,The Clue of the Whistling Bagpipes,40
http://dbpedia.org/page/The_Phantom_of_Pine_Hill,The Phantom of Pine Hill,41
http://dbpedia.org/page/The_Mystery_of_the_99_Steps,The Mystery of the 99 Steps,42
http://dbpedia.org/page/The_Clue_in_the_Crossword_Cipher,The Clue in the Crossword Cipher,43
http://dbpedia.org/page/The_Spider_Sapphire_Mystery,The Spider Sapphire Mystery,44
http://dbpedia.org/page/The_Invisible_Intruder,The Invisible Intruder,45
http://dbpedia.org/page/The_Mysterious_Mannequin,The Mysterious Mannequin,46
http://dbpedia.org/page/The_Crooked_Banister,The Crooked Banister,47
http://dbpedia.org/page/The_Secret_of_Mirror_Bay,The Secret of Mirror Bay,48
http://dbpedia.org/page/The_Double_Jinx_Mystery,The Double Jinx Mystery,49
http://dbpedia.org/page/Mystery_of_the_Glowing_Eye,Mystery of the Glowing Eye,50
http://dbpedia.org/page/The_Secret_of_the_Forgotten_City,The Secret of the Forgotten City,51
http://dbpedia.org/page/The_Sky_Phantom,The Sky Phantom,52
http://dbpedia.org/page/The_Strange_Message_in_the_Parchment,The Strange Message in the Parchment,53
http://dbpedia.org/page/Mystery_of_Crocodile_Island,Mystery of Crocodile Island,54
http://dbpedia.org/page/The_Thirteenth_Pearl,The Thirteenth Pearl,55
