http://dbpedia.org/page/Anton_Media_Group,Anton Community Newspapers,0
http://dbpedia.org/page/Artvoice,Artvoice,2
http://dbpedia.org/page/Bee_Group_Newspapers,Bee Newspapers,4
http://dbpedia.org/page/American_City_Business_Journals#Newspapers,Business First,7
http://dbpedia.org/page/Crain_Communications#Crain's_New_York_Business,Crain&apos;s New York Business,20
http://dbpedia.org/page/Dan%27s_Papers,Dan&apos;s Papers,22
http://dbpedia.org/page/Eagle_Newspapers_(New_York),Eagle Newspapers,24
http://dbpedia.org/page/The_East_Hampton_Star,East Hampton Star,25
http://dbpedia.org/page/The_Forward,Forward,28
http://dbpedia.org/page/Irish_Voice,Irish Voice,4
http://dbpedia.org/page/Long_Island_Business_News,Long Island Business News,5
http://dbpedia.org/page/The_New_York_Blade,New York Blade News,60
http://dbpedia.org/page/New_York_Law_Journal,New York Law Journal,61
http://dbpedia.org/page/New_York_Press_(historical),New York Press,62
http://dbpedia.org/page/The_Baltimore_Sun,North County News,64
"http://dbpedia.org/page/Putnam_County,_New_York",Putnam County News and Recorder,73
http://dbpedia.org/page/Queens_Tribune,Queens Tribune,75
http://dbpedia.org/page/Riverdale_Review,Riverdale Review,79
"http://dbpedia.org/page/Sag_Harbor,_New_York#Newspapers",Sag Harbor Express,84
http://dbpedia.org/page/Woodstock_Times,Woodstock Times,107
