http://dbpedia.org/page/Wilson's_snipe,Wilson&apos;s Snipe,0
http://dbpedia.org/resource/South_American_Snipe,South American Snipe,1
http://dbpedia.org/resource/Short-billed_Dowitcher,Short - billed Dowitcher,2
http://dbpedia.org/resource/Hudsonian_Godwit,Hudsonian Godwit,3
http://dbpedia.org/resource/Marbled_Godwit,Marbled Godwit,4
http://dbpedia.org/resource/Eskimo_Curlew,Eskimo Curlew,5
http://dbpedia.org/resource/Whimbrel,Whimbrel,6
http://dbpedia.org/resource/Long-billed_Curlew,Long - billed Curlew,7
http://dbpedia.org/page/Upland_sandpiper,Upland Sandpiper,8
http://dbpedia.org/resource/Spotted_Redshank,Spotted Redshank,9
http://dbpedia.org/page/Common_greenshank,Common Greenshank,10
http://dbpedia.org/page/Greater_yellowlegs,Greater Yellowlegs,11
http://dbpedia.org/page/Lesser_yellowlegs,Lesser Yellowlegs,12
http://dbpedia.org/resource/Solitary_Sandpiper,Solitary Sandpiper,13
http://dbpedia.org/page/Spotted_sandpiper,Spotted Sandpiper,14
http://dbpedia.org/page/Willet,Willet,15
http://dbpedia.org/page/Ruddy_turnstone,Ruddy Turnstone,16
http://dbpedia.org/resource/Red_Knot,Red Knot,17
http://dbpedia.org/page/Sanderling,Sanderling,18
http://dbpedia.org/resource/Semipalmated_Sandpiper,Semipalmated Sandpiper,19
http://dbpedia.org/resource/Western_Sandpiper,Western Sandpiper,20
http://dbpedia.org/page/Least_sandpiper,Least Sandpiper,21
http://dbpedia.org/resource/White-rumped_Sandpiper,White - rumped Sandpiper,22
http://dbpedia.org/page/Baird's_sandpiper,Baird&apos;s Sandpiper,23
http://dbpedia.org/page/Pectoral_sandpiper,Pectoral Sandpiper,24
http://dbpedia.org/resource/Stilt_Sandpiper,Stilt Sandpiper,25
http://dbpedia.org/page/Buff-breasted_Sandpiper,Buff - breasted Sandpiper,26
http://dbpedia.org/page/Ruff,Ruff,27
