http://dbpedia.org/page/Bow_Valley_College,Alberta Vocational College,0
http://dbpedia.org/page/Augustana_University_College,Augustana University College,2
http://dbpedia.org/page/Concordia_University_of_Edmonton,Concordia University College of Alberta,3
http://dbpedia.org/resource/Grande_Prairie_Regional_College,Grande Prairie Regional College,4
http://dbpedia.org/resource/Grant_MacEwan_College,Grant MacEwan Community College,5
http://dbpedia.org/page/The_King%27s_University_(Edmonton),Kings University College,6
http://dbpedia.org/resource/Lakeland_College_(Alberta),Lakeland College,7
http://dbpedia.org/resource/Lethbridge_College,Lethbridge Community,8
http://dbpedia.org/resource/Medicine_Hat_College,Medicine Hat College,9
http://dbpedia.org/resource/Mount_Royal_College,Mount Royal College,10
http://dbpedia.org/resource/Olds_College,Olds College,11
http://dbpedia.org/resource/Red_Deer_College,Red Deer College,12
"http://dbpedia.org/page/St._Mary%27s_University,_Calgary",St . Mary&apos;s College,13
