http://dbpedia.org/page/Recovery_(novel),Recovery,0
http://dbpedia.org/resource/Star_by_Star,Star by Star,1
http://dbpedia.org/page/Dark_Journey_(novel),Dark Journey,2
http://dbpedia.org/page/Enemy_Lines:_Rebel_Dream,Enemy Lines I : Rebel Dream,3
http://dbpedia.org/page/Enemy_Lines:_Rebel_Stand,Enemy Lines II : Rebel Stand,4
http://dbpedia.org/resource/Traitor_(Star_Wars_novel),Traitor,5
http://dbpedia.org/resource/Destiny's_Way,DestinyÃ¢ÂÂs Way,6
http://dbpedia.org/resource/Ylesia_(novel),Ylesia,7
http://dbpedia.org/page/Force_Heretic:_Remnant,Force Heretic I : Remnant,8
http://dbpedia.org/page/Force_Heretic:_Refugee,Force Heretic II : Refugee,9
http://dbpedia.org/page/Force_Heretic:_Reunion,Force Heretic III : Reunion,10
http://dbpedia.org/resource/The_Final_Prophecy,The Final Prophecy,11
http://dbpedia.org/resource/The_Unifying_Force,The Unifying Force,12
