http://dbpedia.org/page/Common_greenshank,Common Greenshank,0
http://dbpedia.org/page/Greater_yellowlegs,Greater Yellowlegs,1
http://dbpedia.org/page/Lesser_yellowlegs,Lesser Yellowlegs,2
http://dbpedia.org/page/Marsh_sandpiper,Marsh Sandpiper,3
http://dbpedia.org/page/Common_redshank,Common Redshank,4
http://dbpedia.org/resource/Spotted_Redshank,Spotted Redshank,5
http://dbpedia.org/page/Wood_sandpiper,Wood Sandpiper,6
http://dbpedia.org/page/Green_sandpiper,Green Sandpiper,7
http://dbpedia.org/resource/Solitary_Sandpiper,Solitary Sandpiper,8
http://dbpedia.org/page/Willet,Willet,9
http://dbpedia.org/page/Wandering_tattler,Wandering Tattler,10
http://dbpedia.org/page/Grey-tailed_tattler,Gray - tailed Tattler,11
http://dbpedia.org/page/Common_sandpiper,Common Sandpiper,12
http://dbpedia.org/page/Spotted_sandpiper,Spotted Sandpiper,13
http://dbpedia.org/page/Terek_sandpiper,Terek Sandpiper,14
http://dbpedia.org/page/Upland_sandpiper,Upland Sandpiper,15
http://dbpedia.org/page/Little_curlew,Little Curlew,16
http://dbpedia.org/resource/Eskimo_Curlew,Eskimo Curlew,17
http://dbpedia.org/resource/Whimbrel,Whimbrel,18
http://dbpedia.org/page/Bristle-thighed_curlew,Bristle - thighed Curlew,19
http://dbpedia.org/page/Far_Eastern_curlew,Far Eastern Curlew,20
http://dbpedia.org/page/Slender-billed_curlew,Slender - billed Curlew,21
http://dbpedia.org/page/Eurasian_curlew,Eurasian Curlew,22
http://dbpedia.org/resource/Long-billed_Curlew,Long - billed Curlew,23
http://dbpedia.org/page/Black-tailed_godwit,Black - tailed Godwit,24
http://dbpedia.org/resource/Hudsonian_Godwit,Hudsonian Godwit,25
http://dbpedia.org/page/Bar-tailed_godwit,Bar - tailed Godwit,26
http://dbpedia.org/resource/Marbled_Godwit,Marbled Godwit,27
http://dbpedia.org/page/Ruddy_turnstone,Ruddy Turnstone,28
http://dbpedia.org/page/Black_turnstone,Black Turnstone,29
http://dbpedia.org/page/Great_knot,Great Knot,31
http://dbpedia.org/resource/Red_Knot,Red Knot,32
http://dbpedia.org/page/Sanderling,Sanderling,33
http://dbpedia.org/resource/Semipalmated_Sandpiper,Semipalmated Sandpiper,34
http://dbpedia.org/resource/Western_Sandpiper,Western Sandpiper,35
http://dbpedia.org/page/Least_sandpiper,Least Sandpiper,40
http://dbpedia.org/resource/White-rumped_Sandpiper,White - rumped Sandpiper,41
http://dbpedia.org/page/Baird's_sandpiper,Baird&apos;s Sandpiper,42
http://dbpedia.org/page/Pectoral_sandpiper,Pectoral Sandpiper,43
http://dbpedia.org/page/Sharp-tailed_sandpiper,Sharp - tailed Sandpiper,44
http://dbpedia.org/page/Purple_sandpiper,Purple Sandpiper,45
http://dbpedia.org/page/Rock_sandpiper,Rock Sandpiper,46
http://dbpedia.org/page/Curlew_sandpiper,Curlew Sandpiper,48
http://dbpedia.org/resource/Stilt_Sandpiper,Stilt Sandpiper,49
http://dbpedia.org/page/Spoon-billed_sandpiper,Spoon - billed Sandpiper,50
http://dbpedia.org/page/Broad-billed_sandpiper,Broad - billed Sandpiper,51
http://dbpedia.org/page/Buff-breasted_Sandpiper,Buff - breasted Sandpiper,52
http://dbpedia.org/page/Ruff,Ruff,53
http://dbpedia.org/resource/Short-billed_Dowitcher,Short - billed Dowitcher,54
http://dbpedia.org/page/Long-billed_dowitcher,Long - billed Dowitcher,55
http://dbpedia.org/page/Jack_snipe,Jack Snipe,56
http://dbpedia.org/page/Wilson's_snipe,Wilson&apos;s Snipe,57
http://dbpedia.org/page/Common_snipe,Common Snipe,58
http://dbpedia.org/page/Pin-tailed_snipe,Pin - tailed Snipe,59
http://dbpedia.org/page/Eurasian_Woodcock,Eurasian Woodcock,60
http://dbpedia.org/page/American_woodcock,American Woodcock,61
http://dbpedia.org/page/Wilson's_phalarope,Wilson&apos;s Phalarope,62
http://dbpedia.org/page/Red-necked_phalarope,Red - necked Phalarope,63
http://dbpedia.org/page/Red_phalarope,Red Phalarope,64
